Date,Open,High,Low,Close,Adj Close,Volume
2019-09-16,191.300003,192.080002,191.110001,191.679993,187.507904,20319000
2019-09-17,191.699997,192.600006,191.289993,192.600006,188.407928,20953400
2019-09-18,192.199997,192.600006,190.110001,192.520004,188.329666,29781300
2019-09-19,192.860001,194.039993,192.470001,192.839996,188.642715,26039400
2019-09-20,193.110001,193.309998,190.160004,190.800003,186.647110,29086100
2019-09-23,190.360001,191.070007,189.720001,190.500000,186.729416,22485900
2019-09-24,191.369995,191.789993,187.149994,187.970001,184.249512,40820700
2019-09-25,187.779999,190.580002,186.210007,190.080002,186.317734,34704900
2019-09-26,189.830002,190.000000,187.979996,189.380005,185.631607,26826000
2019-09-27,189.729996,189.830002,185.750000,187.029999,183.328110,40773500
2019-09-30,187.789993,189.110001,187.399994,188.809998,185.072891,26307700
2019-10-01,189.500000,190.589996,186.960007,187.270004,183.563370,32367600
2019-10-02,186.000000,186.029999,183.020004,184.050003,180.407089,48544300
2019-10-03,184.029999,186.210007,181.820007,186.070007,182.387115,39392500
2019-10-04,187.080002,189.080002,186.880005,188.809998,185.072891,31887600
2019-10-07,188.270004,189.740005,187.910004,188.240005,184.514175,21216000
2019-10-08,187.059998,187.860001,185.270004,185.419998,181.749954,32379300
2019-10-09,186.990005,188.080002,186.429993,187.229996,183.524139,20147400
2019-10-10,187.279999,189.429993,187.119995,188.679993,184.945419,25177700
2019-10-11,190.830002,192.630005,190.720001,191.110001,187.327362,40976700
2019-10-14,190.839996,191.699997,190.649994,191.089996,187.307739,14975000
2019-10-15,191.679993,193.970001,191.559998,193.520004,189.689667,23234200
2019-10-16,192.860001,193.529999,192.429993,193.039993,189.219131,20457100
2019-10-17,194.199997,194.500000,192.809998,193.550003,189.719070,19045200
2019-10-18,193.199997,193.669998,190.710007,191.690002,187.895859,27700800
2019-10-21,192.710007,193.520004,192.139999,193.389999,189.562210,15801200
2019-10-22,194.149994,194.419998,191.789993,191.850006,188.052704,22392300
2019-10-23,191.460007,192.259995,191.149994,192.220001,188.415375,14828400
2019-10-24,193.589996,194.210007,192.740005,194.089996,190.248352,18998500
2019-10-25,193.089996,195.740005,193.050003,195.639999,191.767685,21507100
2019-10-28,196.550003,197.830002,196.550003,197.570007,193.659515,18818700
2019-10-29,197.240005,197.539993,196.009995,196.039993,192.159775,18569700
2019-10-30,196.419998,197.320007,195.289993,196.990005,193.090973,21764300
2019-10-31,197.559998,197.649994,195.940002,197.080002,193.179169,26801800
2019-11-01,197.929993,198.880005,197.630005,198.869995,194.933762,22131900
2019-11-04,200.190002,200.529999,198.869995,200.100006,196.139450,19015900
2019-11-05,200.350006,200.550003,199.550003,200.210007,196.247238,15048900
2019-11-06,199.979996,200.000000,198.789993,199.759995,195.806137,19725500
2019-11-07,200.759995,201.720001,199.850006,200.429993,196.462875,17832400
2019-11-08,200.070007,201.250000,199.539993,201.229996,197.247055,15258800
2019-11-11,200.210007,201.039993,199.940002,200.960007,196.982407,10147600
2019-11-12,201.130005,202.210007,200.820007,201.539993,197.550919,14778300
2019-11-13,200.839996,201.779999,200.710007,201.589996,197.599915,15774600
2019-11-14,200.830002,201.559998,200.220001,201.429993,197.443100,16945400
2019-11-15,202.649994,202.910004,202.000000,202.910004,198.893799,18427900
2019-11-18,202.589996,203.389999,201.770004,203.070007,199.050629,18365900
2019-11-19,203.839996,203.839996,202.589996,203.369995,199.344650,16923300
2019-11-20,202.839996,203.449997,200.619995,202.149994,198.148819,36629000
2019-11-21,201.929993,202.070007,201.070007,201.699997,197.707733,17883600
2019-11-22,202.199997,202.320007,200.740005,201.830002,197.835159,17189600
2019-11-25,202.699997,204.259995,202.669998,204.220001,200.177872,17752800
2019-11-26,204.350006,204.869995,204.050003,204.610001,200.560135,14780600
2019-11-27,205.139999,206.050003,204.889999,206.039993,201.961868,16963100
2019-11-29,205.520004,205.830002,205.000000,205.100006,201.040451,9854600
2019-12-02,205.110001,205.179993,201.779999,203.000000,198.982040,28007000
2019-12-03,200.210007,201.490005,199.229996,201.410004,197.423477,31104100
2019-12-04,202.440002,202.910004,202.139999,202.429993,198.423294,15300100
2019-12-05,203.149994,203.149994,201.839996,202.830002,198.815369,14962300
2019-12-06,204.309998,205.149994,204.149994,205.000000,200.942398,16555300
2019-12-09,204.630005,205.589996,203.979996,204.070007,200.030807,13984100
2019-12-10,204.169998,204.880005,203.440002,203.899994,199.864197,21799800
2019-12-11,204.360001,205.190002,204.039993,204.979996,200.922821,18780800
2019-12-12,204.770004,207.320007,204.490005,206.509995,202.422546,32612000
2019-12-13,206.399994,207.910004,205.960007,207.190002,203.089066,32519400
2019-12-16,208.550003,209.529999,208.479996,209.270004,205.127914,21296600
2019-12-17,209.539993,209.710007,209.039993,209.389999,205.245514,15996100
2019-12-18,209.570007,210.130005,209.330002,209.550003,205.402359,15443300
2019-12-19,209.639999,210.929993,209.619995,210.860001,206.686462,17865900
2019-12-20,211.860001,212.520004,211.270004,211.710007,207.519623,27672600
2019-12-23,212.000000,212.149994,211.630005,211.809998,208.067749,23774700
2019-12-24,212.000000,212.089996,211.440002,211.919998,208.175827,7089000
2019-12-26,212.259995,213.809998,212.229996,213.789993,210.012772,17067500
2019-12-27,214.539993,214.559998,213.039993,213.610001,209.835953,18134100
2019-12-30,213.500000,213.630005,211.160004,212.210007,208.460693,21815500
2019-12-31,211.529999,212.759995,211.199997,212.610001,208.853638,18170900
2020-01-02,214.399994,216.160004,213.979996,216.160004,212.340912,30969400
2020-01-03,213.300003,215.470001,213.279999,214.179993,210.395889,27518900
2020-01-06,212.500000,215.589996,212.240005,215.559998,211.751495,21655300
2020-01-07,215.639999,216.139999,214.850006,215.529999,211.722031,22139300
2020-01-08,215.500000,218.139999,215.160004,217.149994,213.313416,26397300
2020-01-09,218.940002,219.410004,217.710007,218.990005,215.120911,23547000
2020-01-10,219.850006,219.869995,218.039993,218.429993,214.570801,21898500
2020-01-13,219.330002,220.979996,218.979996,220.949997,217.046280,22756900
2020-01-14,220.839996,221.210007,219.740005,220.080002,216.191620,24418100
2020-01-15,220.199997,221.199997,219.449997,220.169998,216.280060,25742100
2020-01-16,221.270004,222.320007,220.800003,222.279999,218.352768,18805000
2020-01-17,223.279999,223.559998,222.119995,223.380005,219.433350,24325200
2020-01-21,222.759995,223.839996,222.660004,223.279999,219.335114,21146300
2020-01-22,224.410004,225.149994,223.589996,223.869995,219.914703,20736400
2020-01-23,223.740005,224.690002,222.699997,224.589996,220.621964,26496100
2020-01-24,225.639999,225.880005,221.669998,222.699997,218.765366,37436500
2020-01-27,217.669998,219.279999,217.179993,218.100006,214.246597,42264400
2020-01-28,219.639999,221.960007,219.059998,221.449997,217.537430,26731900
2020-01-29,222.679993,222.929993,220.830002,221.809998,217.891068,28924500
2020-01-30,220.380005,222.699997,219.690002,222.600006,218.667130,39568100
2020-01-31,223.529999,223.559998,218.289993,219.070007,215.199493,52015800
2020-02-03,220.139999,222.889999,219.990005,222.380005,218.451035,25408600
2020-02-04,225.419998,227.860001,224.649994,227.470001,223.451065,30691200
2020-02-05,230.210007,230.250000,226.850006,228.220001,224.187836,38534800
2020-02-06,228.789993,230.250000,227.979996,230.190002,226.123032,22467100
2020-02-07,229.160004,230.440002,228.539993,229.199997,225.150513,25884900
2020-02-10,228.440002,231.979996,228.380005,231.970001,227.871567,21478900
2020-02-11,233.250000,234.020004,231.399994,232.009995,227.910843,30198000
2020-02-12,233.380005,234.380005,232.800003,234.270004,230.130951,24471300
2020-02-13,232.639999,234.929993,232.360001,233.970001,229.836227,22773200
2020-02-14,234.339996,234.860001,233.550003,234.639999,230.494400,23438500
2020-02-18,233.500000,235.169998,233.250000,234.729996,230.582809,24394500
2020-02-19,236.130005,237.470001,235.850006,236.979996,232.793060,22230500
2020-02-20,236.460007,236.949997,231.880005,234.779999,230.631943,42604000
2020-02-21,233.610001,234.009995,229.320007,230.270004,226.201599,66017200
2020-02-24,221.679993,224.250000,220.259995,221.389999,217.478516,84522600
2020-02-25,223.250000,223.990005,214.740005,215.369995,211.564865,97743000
2020-02-26,216.710007,220.279999,214.899994,216.479996,212.655243,79537700
2020-02-27,210.899994,216.419998,205.500000,205.639999,202.006775,121822600
2020-02-28,198.639999,207.169998,198.169998,205.800003,202.163940,148173700
2020-03-02,208.880005,216.570007,205.940002,216.419998,212.596329,112933900
2020-03-03,217.110001,219.610001,207.619995,209.479996,205.778946,131953500
2020-03-04,213.320007,218.330002,211.369995,218.220001,214.364502,73086200
2020-03-05,212.690002,216.360001,210.100006,211.589996,207.851669,78705500
2020-03-06,204.669998,209.149994,202.910004,208.020004,204.344742,89828400
2020-03-09,193.479996,201.160004,192.110001,193.570007,190.150040,116424000
2020-03-10,201.110001,204.300003,193.679993,204.110001,200.503799,100599200
2020-03-11,199.350006,200.750000,192.729996,195.220001,191.770828,89168800
2020-03-12,182.089996,190.779999,176.940002,177.320007,174.187119,137820700
2020-03-13,187.070007,194.479996,178.130005,192.339996,188.941742,134882000
2020-03-16,174.149994,184.679993,169.160004,169.300003,166.308823,92054400
2020-03-17,175.470001,184.389999,169.779999,182.139999,178.921997,121257100
2020-03-18,171.610001,179.220001,166.800003,176.600006,173.479843,114156300
2020-03-19,175.690002,183.490005,171.630005,177.660004,174.521133,120896500
2020-03-20,181.740005,182.869995,170.100006,170.699997,167.684067,118983900
2020-03-23,170.919998,174.210007,164.929993,170.460007,167.805161,124639800
2020-03-24,179.910004,183.830002,177.949997,183.660004,180.799591,94881800
2020-03-25,184.419998,189.509995,179.979996,182.300003,179.460754,88754900
2020-03-26,183.869995,192.720001,183.610001,191.899994,188.911240,79887600
2020-03-27,186.929993,190.509995,184.660004,185.300003,182.414032,58845000
2020-03-30,187.059998,192.490005,186.339996,192.039993,189.049057,49356900
2020-03-31,191.720001,195.250000,189.199997,190.399994,187.434616,62659300
2020-04-01,184.770004,187.660004,180.860001,182.309998,179.470596,53715400
2020-04-02,181.240005,190.100006,180.970001,186.009995,183.112961,56465300
2020-04-03,185.550003,187.070007,181.289993,183.369995,180.514114,47487600
2020-04-06,190.479996,197.649994,189.190002,196.479996,193.419907,64763500
2020-04-07,202.369995,202.660004,196.000000,196.399994,193.341156,69904500
2020-04-08,198.149994,201.169998,196.169998,200.570007,197.446243,45940400
2020-04-09,202.350006,203.220001,199.029999,200.860001,197.731689,68252600
2020-04-13,200.000000,203.419998,198.750000,203.029999,199.867935,42853900
2020-04-14,207.229996,212.500000,206.419998,211.860001,208.560394,63959600
2020-04-15,208.479996,211.830002,207.119995,209.429993,206.168213,47036000
2020-04-16,211.690002,214.369995,209.690002,213.250000,209.928726,64657400
2020-04-17,216.169998,216.509995,212.080002,215.289993,211.936981,62863200
2020-04-20,213.360001,215.880005,212.570007,212.740005,209.426682,38249100
2020-04-21,210.600006,211.160004,203.630005,204.889999,201.698929,72932800
2020-04-22,209.100006,212.350006,208.330002,210.970001,207.684250,40089100
2020-04-23,211.789993,214.440002,210.100006,210.520004,207.241226,43278500
2020-04-24,210.970001,214.300003,209.500000,213.839996,210.509552,34231900
2020-04-27,216.190002,216.630005,214.500000,215.559998,212.202759,36451700
2020-04-28,217.320007,217.320007,211.210007,211.500000,208.205978,46862800
2020-04-29,216.190002,219.970001,215.139999,219.000000,215.589172,48716400
2020-04-30,219.949997,220.039993,217.350006,218.910004,215.500565,43359500
2020-05-01,214.500000,216.669998,211.679993,212.740005,209.426682,48795000
2020-05-04,211.460007,215.449997,211.119995,215.220001,211.868057,32841000
2020-05-05,217.440002,220.139999,216.850006,217.660004,214.270035,37783100
2020-05-06,219.399994,221.039993,218.110001,219.000000,215.589172,36455200
2020-05-07,221.820007,222.729996,220.419998,221.820007,218.365250,38624800
2020-05-08,223.550003,225.000000,222.479996,224.860001,221.357895,31852300
2020-05-11,223.490005,227.929993,223.250000,226.869995,223.336624,35714100
2020-05-12,227.490005,228.100006,222.089996,222.119995,218.660583,41054100
2020-05-13,222.660004,224.610001,216.710007,219.339996,215.923889,65521200
2020-05-14,217.970001,221.869995,215.990005,221.830002,218.375107,51549300
2020-05-15,218.779999,223.330002,218.330002,223.270004,219.792694,55747200
2020-05-18,226.279999,228.679993,225.470001,227.429993,223.887894,42398100
2020-05-19,227.699997,229.850006,226.710007,226.860001,223.326782,36237300
2020-05-20,229.500000,231.759995,229.479996,231.389999,227.786224,37417000
2020-05-21,231.440002,232.139999,228.339996,228.869995,225.305435,43642900
2020-05-22,228.449997,229.869995,227.500000,229.660004,226.083160,28762400
2020-05-26,233.360001,233.570007,228.789993,229.039993,225.472824,33055300
2020-05-27,228.690002,230.410004,223.940002,230.289993,226.703354,55665600
2020-05-28,229.110001,233.470001,229.050003,229.990005,226.408035,42784300
2020-05-29,230.380005,233.600006,228.759995,233.360001,229.725540,50691800
2020-06-01,232.460007,234.449997,232.000000,234.059998,230.414627,25776000
2020-06-02,234.500000,235.690002,232.009995,235.630005,231.960175,33383400
2020-06-03,236.259995,237.470001,235.350006,236.690002,233.003677,37228700
2020-06-04,236.330002,237.789993,233.679993,235.029999,231.369537,38716100
2020-06-05,236.220001,240.300003,235.630005,239.690002,235.956955,47365600
2020-06-08,239.539993,241.679993,237.910004,241.550003,237.787979,32937300
2020-06-09,240.660004,244.179993,240.470001,243.300003,239.510727,35046300
2020-06-10,245.050003,247.820007,244.509995,246.220001,242.385223,58084400
2020-06-11,242.160004,243.589996,233.960007,234.020004,230.375275,72919400
2020-06-12,239.089996,240.399994,231.740005,235.880005,232.206299,72034800
2020-06-15,232.440002,239.449997,231.470001,238.750000,235.031570,45307400
2020-06-16,243.779999,244.389999,239.100006,242.850006,239.067734,48890100
2020-06-17,244.399994,245.500000,242.729996,243.619995,239.825745,34749300
2020-06-18,243.289993,244.529999,242.490005,244.279999,240.475494,30578600
2020-06-19,246.729996,247.000000,242.449997,244.240005,240.436111,49422100
2020-06-22,243.679993,246.869995,243.380005,246.740005,243.319519,24068700
2020-06-23,248.389999,251.149994,247.820007,248.839996,245.390411,32767400
2020-06-24,248.059998,249.330002,242.160004,243.710007,240.331543,46032400
2020-06-25,243.800003,246.339996,241.139999,246.029999,242.619400,36940800
2020-06-26,245.779999,245.960007,239.679993,240.220001,236.889938,52824600
2020-06-29,239.970001,242.850006,237.350006,242.839996,239.473618,34377800
2020-06-30,242.770004,248.160004,242.580002,247.600006,244.167603,38909200
2020-07-01,247.639999,251.520004,247.080002,250.490005,247.017593,34689200
2020-07-02,253.020004,254.270004,251.710007,252.190002,248.694000,31956500
2020-07-06,255.449997,258.929993,255.429993,258.390015,254.808060,34589000
2020-07-07,258.130005,260.880005,256.299988,256.609985,253.052719,36578200
2020-07-08,257.980011,260.019989,256.500000,259.989990,256.385864,30426300
2020-07-09,261.970001,262.869995,257.630005,262.179993,258.545471,40312900
2020-07-10,262.029999,264.230011,259.260010,263.970001,260.310669,32885300
2020-07-13,266.910004,269.790009,257.690002,258.540009,254.955963,64108100
2020-07-14,255.929993,260.790009,252.759995,260.369995,256.760620,72230500
2020-07-15,261.829987,262.690002,257.489990,260.899994,257.283203,54523900
2020-07-16,258.019989,259.779999,255.619995,259.119995,255.527939,47594100
2020-07-17,259.589996,260.309998,257.170013,259.420013,255.823776,35137900
2020-07-20,260.079987,267.429993,258.790009,266.779999,263.081726,40610100
2020-07-21,268.399994,268.410004,263.130005,264.000000,260.340271,43243800
2020-07-22,264.510010,265.890015,262.549988,264.929993,261.257385,29865500
2020-07-23,264.510010,265.239990,256.549988,258.010010,254.433304,51363500
2020-07-24,254.039993,256.929993,251.320007,255.559998,252.017273,54054500
2020-07-27,257.260010,260.519989,256.450012,260.119995,256.514099,36445700
2020-07-28,259.309998,259.850006,256.510010,256.809998,253.249924,31302400
2020-07-29,258.399994,260.660004,257.910004,259.769989,256.168915,27556900
2020-07-30,257.739990,261.709991,256.549988,261.130005,257.510040,41774500
2020-07-31,265.910004,265.950012,260.850006,265.790009,262.105438,53686300
2020-08-03,268.000000,270.149994,267.869995,269.380005,265.645660,32081600
2020-08-04,268.859985,270.480011,268.089996,270.380005,266.631805,24911300
2020-08-05,270.880005,271.519989,269.959991,271.049988,267.292542,21612100
2020-08-06,270.850006,274.980011,270.190002,274.640015,270.832794,28048200
2020-08-07,274.079987,274.880005,269.250000,271.470001,267.706757,44969400
2020-08-10,271.769989,271.980011,266.670013,270.309998,266.562805,35088400
2020-08-11,269.109985,270.440002,264.630005,265.190002,261.513763,43104300
2020-08-12,267.420013,272.839996,267.369995,271.859985,268.091309,38773400
2020-08-13,272.660004,274.829987,271.510010,272.480011,268.702698,31895700
2020-08-14,273.119995,273.399994,270.720001,272.160004,268.387177,30799500
2020-08-17,273.929993,275.839996,272.200012,275.320007,271.503357,24803000
2020-08-18,276.420013,278.459991,274.910004,277.970001,274.116608,23529500
2020-08-19,277.929993,279.019989,275.570007,276.100006,272.272522,31999400
2020-08-20,275.279999,280.429993,274.859985,279.929993,276.049469,27723400
2020-08-21,280.130005,282.339996,279.459991,281.869995,277.962585,34748900
2020-08-24,285.250000,286.000000,281.269989,283.630005,279.698151,36418500
2020-08-25,282.829987,286.059998,282.369995,285.859985,281.897217,34866600
2020-08-26,287.149994,292.220001,285.829987,291.959991,287.912659,42216700
2020-08-27,292.970001,293.850006,288.709991,291.049988,287.015289,49482700
2020-08-28,292.329987,293.179993,290.929993,292.529999,288.474792,28021000
2020-08-31,293.070007,296.750000,292.619995,294.880005,290.792236,36321000
2020-09-01,297.619995,300.040009,295.790009,299.920013,295.762360,36216200
2020-09-02,303.279999,303.500000,296.890015,302.760010,298.562958,50836800
2020-09-03,298.100006,298.619995,284.410004,287.410004,283.425720,110083300
2020-09-04,285.559998,288.929993,271.799988,283.579987,279.648865,123959000
2020-09-08,272.220001,278.220001,269.660004,269.950012,266.207855,99568600
2020-09-09,275.640015,280.049988,273.000000,277.880005,274.027832,64837900
2020-09-10,280.940002,282.200012,270.559998,272.339996,268.564697,69667500
2020-09-11,274.149994,275.220001,266.899994,270.450012,266.700897,71809000
2020-09-14,274.359985,277.220001,272.959991,275.160004,271.345551,38525200
2020-09-15,279.029999,280.450012,275.130005,279.059998,275.191528,41849900
2020-09-16,279.880005,280.359985,274.250000,274.609985,270.803162,42321000
2020-09-17,267.549988,274.399994,266.679993,270.320007,266.572662,81570800
2020-09-18,271.790009,272.089996,262.630005,266.869995,263.170532,86251100
2020-09-21,262.470001,267.649994,260.109985,267.510010,263.801636,57168600
2020-09-22,269.989990,273.079987,266.540009,272.480011,268.702698,41128900
2020-09-23,272.149994,272.339996,263.250000,264.160004,260.498077,48837300
2020-09-24,261.390015,268.700012,261.220001,265.390015,261.711029,70631700
2020-09-25,265.910004,272.399994,264.299988,271.559998,267.795441,55242400
2020-09-28,276.579987,277.200012,271.670013,277.200012,273.357269,58438300
2020-09-29,276.619995,277.709991,275.369995,275.950012,272.124603,27050000
2020-09-30,276.149994,281.089996,275.869995,277.839996,273.988434,49380800
2020-10-01,281.790009,282.880005,279.839996,282.250000,278.337341,50020200
2020-10-02,276.019989,282.239990,273.440002,274.309998,270.507385,75497400
2020-10-05,276.339996,280.489990,276.230011,280.160004,276.276245,28184600
2020-10-06,279.450012,281.190002,274.250000,275.160004,271.345551,49704200
2020-10-07,277.890015,280.739990,277.279999,279.920013,276.039551,27539700
2020-10-08,282.399994,282.470001,280.309998,281.410004,277.508881,25443300
2020-10-09,283.109985,285.790009,282.709991,285.709991,281.749329,30201100
2020-10-12,290.549988,297.459991,289.470001,294.529999,290.447052,79370700
2020-10-13,296.390015,297.049988,293.109985,294.519989,290.437164,64240000
2020-10-14,295.350006,296.350006,290.260010,292.059998,288.011292,36949100
2020-10-15,287.200012,290.709991,286.540009,290.100006,286.078491,42514200
2020-10-16,291.799988,293.269989,288.149994,288.510010,284.510498,40570700
2020-10-19,290.489990,291.480011,282.790009,283.799988,279.865814,36756800
2020-10-20,284.559998,287.619995,282.950012,284.410004,280.467346,32195400
2020-10-21,284.670013,287.320007,283.690002,284.190002,280.250427,29306100
2020-10-22,285.049988,285.980011,280.820007,284.179993,280.240509,32196200
2020-10-23,284.769989,284.910004,281.779999,284.739990,280.792725,24658500
2020-10-26,282.380005,285.299988,276.760010,280.470001,276.582001,38421100
2020-10-27,281.500000,283.510010,280.200012,282.660004,278.741608,30559100
2020-10-28,278.010010,278.640015,271.380005,271.640015,267.874390,53413500
2020-10-29,273.000000,279.489990,272.519989,276.390015,272.558533,43246300
2020-10-30,274.339996,275.239990,267.070007,269.380005,265.645660,65838300
2020-11-02,271.850006,273.519989,266.970001,269.980011,266.237366,39987400
2020-11-03,271.959991,276.820007,270.839996,274.649994,270.842651,43604100
2020-11-04,283.589996,288.769989,281.869995,286.910004,282.932648,75728200
2020-11-05,293.529999,295.390015,292.000000,294.390015,290.309052,52054200
2020-11-06,293.709991,295.359985,289.829987,294.609985,290.525909,40959800
2020-11-09,297.649994,299.140015,288.119995,288.589996,284.589386,86537100
2020-11-10,285.170013,286.660004,280.619995,283.420013,279.491089,69024900
2020-11-11,286.029999,290.250000,283.380005,289.760010,285.743195,36102900
2020-11-12,290.760010,292.070007,287.250000,288.399994,284.402008,34414600
2020-11-13,290.170013,291.570007,287.869995,290.929993,286.896973,24806900
2020-11-16,290.619995,293.510010,289.989990,293.200012,289.135468,30168400
2020-11-17,293.399994,293.739990,291.609985,292.269989,288.218353,21843500
2020-11-18,291.700012,293.369995,290.019989,290.109985,286.088318,28069600
2020-11-19,289.540009,292.700012,288.850006,292.380005,288.326843,22718400
2020-11-20,292.299988,293.070007,290.290009,290.380005,286.354614,25907300
2020-11-23,291.410004,292.750000,288.070007,290.390015,286.364471,26875600
2020-11-24,291.489990,294.980011,289.630005,294.470001,290.387848,24516800
2020-11-25,295.570007,296.940002,294.589996,296.279999,292.172791,23326800
2020-11-27,298.309998,300.170013,297.899994,299.010010,294.864960,17163100
2020-11-30,299.339996,299.970001,294.779999,299.619995,295.466522,27836200
2020-12-01,301.970001,305.140015,300.829987,303.459991,299.253265,27521300
2020-12-02,302.250000,304.200012,300.350006,303.850006,299.637878,23620000
2020-12-03,304.170013,305.880005,303.529999,304.279999,300.061890,22828700
2020-12-04,304.329987,305.670013,303.630005,305.519989,301.284668,19332100
2020-12-07,305.709991,307.630005,305.519989,307.250000,302.990753,20851000
2020-12-08,306.760010,308.600006,304.950012,308.290009,304.016266,18341500
2020-12-09,308.070007,308.359985,300.209991,301.309998,297.133057,48839300
2020-12-10,299.209991,303.679993,298.089996,302.519989,298.326263,27519500
2020-12-11,300.809998,301.980011,298.470001,301.850006,297.665588,26760400
2020-12-14,303.079987,306.049988,303.010010,304.040009,299.825256,28804800
2020-12-15,306.369995,307.290009,304.109985,307.290009,303.030121,25709000
2020-12-16,307.700012,309.790009,306.619995,308.980011,304.696747,25461900
2020-12-17,310.630005,311.239990,309.390015,311.000000,306.688751,23730500
2020-12-18,311.660004,311.980011,307.609985,310.059998,305.761749,41173400
2020-12-21,306.459991,309.470001,303.600006,308.920013,305.189789,37095500
2020-12-22,309.850006,310.709991,306.850006,309.760010,306.019623,26176300
2020-12-23,309.809998,310.179993,308.040009,308.200012,304.478455,21201300
2020-12-24,308.470001,310.019989,308.390015,309.559998,305.821991,16785000
2020-12-28,312.250000,313.170013,310.359985,312.679993,308.904388,22497700
2020-12-29,314.049988,314.690002,312.029999,312.959991,309.180908,25871900
2020-12-30,314.160004,314.489990,312.329987,312.970001,309.190857,18138100
2020-12-31,312.869995,314.239990,311.760010,313.739990,309.951569,21611400
2021-01-04,315.109985,315.290009,305.179993,309.309998,305.575073,45305900
2021-01-05,308.290009,312.140015,308.290009,311.859985,308.094238,29323400
2021-01-06,307.000000,311.880005,305.980011,307.540009,303.826447,52809600
2021-01-07,310.279999,315.839996,310.250000,314.980011,311.176575,30394800
2021-01-08,317.339996,319.390015,315.079987,319.029999,315.177643,33955800
2021-01-11,315.980011,317.190002,313.750000,314.420013,310.623322,32746400
2021-01-12,314.459991,315.579987,311.200012,313.920013,310.129395,29266800
2021-01-13,314.190002,316.859985,313.570007,316.040009,312.223755,22898400
2021-01-14,316.500000,317.529999,313.859985,314.350006,310.554169,23500100
2021-01-15,314.130005,315.119995,310.579987,311.859985,308.094238,35118700
2021-01-19,314.250000,316.929993,313.119995,316.410004,312.589325,24537000
2021-01-20,320.140015,324.739990,316.510010,323.769989,319.860382,30728100
2021-01-21,325.149994,327.130005,323.730011,326.359985,322.419128,25130600
2021-01-22,325.290009,326.459991,324.709991,325.420013,321.490479,21609400
2021-01-25,328.910004,330.320007,321.410004,328.109985,324.148041,39080600
2021-01-26,328.850006,329.760010,327.220001,328.589996,324.622223,25498100
2021-01-27,326.260010,326.269989,317.359985,319.429993,315.572815,55264000
2021-01-28,320.670013,326.420013,320.029999,321.320007,317.440063,42836300
2021-01-29,319.579987,320.720001,312.760010,314.559998,310.761658,55259000
2021-02-01,318.109985,323.540009,316.019989,322.420013,318.526733,35646000
2021-02-02,325.480011,328.869995,325.309998,327.679993,323.723236,33930800
2021-02-03,329.820007,330.200012,326.320007,326.380005,322.438934,24824500
2021-02-04,327.820007,330.329987,326.459991,330.239990,326.252319,22350900
2021-02-05,331.220001,332.399994,329.529999,331.359985,327.358765,22732000
2021-02-08,333.100006,333.739990,331.410004,333.579987,329.552032,20462800
2021-02-09,332.619995,334.809998,332.609985,333.510010,329.482788,17597500
2021-02-10,334.989990,335.459991,329.500000,332.750000,328.731995,28068700
2021-02-11,334.329987,335.000000,332.119995,334.579987,330.539948,22046100
2021-02-12,333.709991,336.619995,332.630005,336.450012,332.387299,20346800
2021-02-16,337.269989,338.190002,334.339996,335.540009,331.488342,27080800
2021-02-17,332.470001,335.660004,330.170013,333.929993,329.897705,31360300
2021-02-18,330.230011,333.869995,328.359985,332.470001,328.455353,32236200
2021-02-19,333.859985,333.989990,329.970001,331.019989,327.022888,39157700
2021-02-22,326.500000,327.799988,322.230011,322.440002,318.546509,47256900
2021-02-23,317.000000,323.200012,311.000000,321.480011,317.598053,97241900
2021-02-24,318.739990,324.450012,315.959991,324.130005,320.216095,58206300
2021-02-25,321.390015,324.029999,311.239990,312.829987,309.052551,110182600
2021-02-26,315.850006,319.109985,310.880005,314.140015,310.346741,104739800
2021-03-01,319.269989,323.940002,317.940002,323.589996,319.682617,49164500
2021-03-02,324.250000,324.329987,318.140015,318.399994,314.555267,48370000
2021-03-03,317.269989,318.239990,309.100006,309.160004,305.426880,86301100
2021-03-04,308.779999,312.040009,300.109985,304.100006,300.427948,139131600
2021-03-05,306.799988,309.609985,297.450012,308.679993,304.952637,121523700
2021-03-08,308.119995,310.059998,299.510010,299.940002,296.318176,88409800
2021-03-09,307.470001,313.730011,306.920013,311.769989,308.005341,80391100
2021-03-10,316.160004,316.470001,310.170013,310.880005,307.126099,76798100
2021-03-11,315.769989,319.859985,314.850006,318.040009,314.199646,53484800
2021-03-12,313.859985,318.230011,311.390015,315.459991,311.650787,69315600
2021-03-15,315.790009,319.000000,314.100006,318.829987,314.980103,42955700
2021-03-16,321.089996,324.200012,319.100006,320.579987,316.708984,54925900
2021-03-17,317.450012,323.850006,315.679993,321.899994,318.013031,78258700
2021-03-18,316.869995,317.880005,311.570007,312.040009,308.272095,82718100
2021-03-19,311.869995,314.730011,309.660004,313.140015,309.358795,78446200
2021-03-22,315.209991,320.739990,315.209991,318.609985,315.160278,56194800
2021-03-23,319.730011,321.089996,316.380005,317.220001,313.785309,53455400
2021-03-24,318.630005,318.670013,311.720001,311.869995,308.493256,64803700
2021-03-25,309.970001,312.890015,307.390015,311.329987,307.959106,78729000
2021-03-26,311.109985,316.329987,309.670013,316.000000,312.578583,63519600
2021-03-29,315.450012,316.989990,312.470001,315.910004,312.489532,54608000
2021-03-30,313.890015,314.910004,311.540009,314.320007,310.916779,44635700
